   0   11   14	0.0276084
   0   11   7	0.0290787
   0   11   15	0.0285946
   0   12   0	0.0281312
   0   12   8	0.0271226
   0   12   1	0.0264658
   0   12   9	0.0271661
   0   12   2	0.0273516
   0   12   10	0.0273545
   0   12   3	0.0269912
   0   12   11	0.0272098
   0   12   4	0.0263554
   0   12   12	0.0279076
   0   12   5	0.0267551
   0   12   13	0.0275151
   0   12   6	0.0269217
   0   12   14	0.0278111
   0   12   7	0.0267425
   0   12   15	0.0274424
   0   13   0	0.0275309
   0   13   8	0.0277192
   0   13   1	0.0272375
   0   13   9	0.0282262
   0   13   2	0.0273718
   0   13   10	0.0270775
   0   13   3	0.0276155
   0   13   11	0.0278323
   0   13   4	0.0277417
   0   13   12	0.0277344
   0   13   5	0.0275763
   0   13   13	0.0282584
   0   13   6	0.0270763
   0   13   14	0.0284269
   0   13   7	0.0272722
   0   13   15	0.0274852
   0   14   0	0.0272597
   0   14   8	0.0280952
   0   14   1	0.0277716
   0   14   9	0.0276143
   0   14   2	0.0276957
   0   14   10	0.0276612
   0   14   3	0.0282275
   0   14   11	0.0275771
   0   14   4	0.0286855
   0   14   12	0.0276442
   0   14   5	0.0284677
   0   14   13	0.0273372
   0   14   6	0.0291655
   0   14   14	0.0267828
   0   14   7	0.0287087
   0   14   15	0.0266566
   0   15   0	0.0295517
   0   15   8	0.0281555
   0   15   1	0.0300626
   0   15   9	0.0281176
   0   15   2	0.0281509
   0   15   10	0.0276142
   0   15   3	0.0284925
   0   15   11	0.0289038
   0   15   4	0.0276159
   0   15   12	0.0284814
   0   15   5	0.0273943
   0   15   13	0.0285932
   0   15   6	0.0272966
   0   15   14	0.0288566
   0   15   7	0.0271814
   0   15   15	0.0284367
   2   8   0	0.0282122
   2   8   8	0.0275872
   2   8   1	0.027667
   2   8   9	0.0281794
   2   8   2	0.028201
   2   8   10	0.0285736
   2   8   3	0.0294278
   2   8   11	0.0279635
   2   8   4	0.0286965
   2   8   12	0.0276085
   2   8   5	0.0293836
   2   8   13	0.0274979
   2   8   6	0.0290181
   2   8   14	0.0275773
   2   8   7	0.0280369
   2   8   15	0.0266286
   2   9   0	0.0282695
   2   9   8	0.0280382
   2   9   1	0.0267627
   2   9   9	0.0282562
   2   9   2	0.0283679
   2   9   10	0.0282485
   2   9   3	0.0285403
   2   9   11	0.0278026
   2   9   4	0.0266177
   2   9   12	0.0272208
   2   9   5	0.0261945
   2   9   13	0.0275958
   2   9   6	0.0275356
   2   9   14	0.0268943
   2   9   7	0.0261666
   2   9   15	0.0274458
   2   10   0	0.0277302
   2   10   8	0.0274067
   2   10   1	0.0286508
   2   10   9	0.0279346
   2   10   2	0.027106
   2   10   10	0.0272348
   2   10   3	0.0276261
   2   10   11	0.0265941
   2   10   4	0.0283407
   2   10   12	0.0279874
   2   10   5	0.0289008
   2   10   13	0.0273957
   2   10   6	0.0276799
   2   10   14	0.0279324
   2   10   7	0.0278087
   2   10   15	0.0288119
   2   11   0	0.0279967
   2   11   8	0.0272648
   2   11   1	0.0275604
   2   11   9	0.0277338
   2   11   2	0.0274742
   2   11   10	0.0285601
   2   11   3	0.0277891
   2   11   11	0.0284004
   2   11   4	0.0286623
   2   11   12	0.0281329
   2   11   5	0.027959
   2   11   13	0.0282328
   2   11   6	0.0278028
   2   11   14	0.0275634
   2   11   7	0.0278438
   2   11   15	0.0278785
   1   0   0	0.0274145
   1   0   8	0.028913
   1   0   1	0.0269764
   1   0   9	0.0287237
   1   0   2	0.0279526
   1   0   10	0.0285934
   1   0   3	0.0273463
   1   0   11	0.0280372
   1   0   4	0.0276602
   1   0   12	0.0284117
   1   0   5	0.0280375
   1   0   13	0.0276202
   1   0   6	0.0280684
   1   0   14	0.026662
   1   0   7	0.0273782
   1   0   15	0.0272716
   1   1   0	0.0275382
   1   1   8	0.0287091
   1   1   1	0.0279245
   1   1   9	0.0289928
   1   1   2	0.0281783
   1   1   10	0.0289147
   1   1   3	0.028465
   1   1   11	0.0284035
   1   1   4	0.0279155
   1   1   12	0.0273969
   1   1   5	0.027564
   1   1   13	0.0270699
   1   1   6	0.0276685
   1   1   14	0.0270451
   1   1   7	0.0282536
   1   1   15	0.0282438
   1   2   0	0.0272196
   1   2   8	0.028501
   1   2   1	0.0282501
   1   2   9	0.0284047
   1   2   2	0.0279023
   1   2   10	0.0283682
   1   2   3	0.0287314
   1   2   11	0.0278043
   1   2   4	0.027761
   1   2   12	0.0271142
   1   2   5	0.0278277
   1   2   13	0.0267276
   1   2   6	0.0276818
   1   2   14	0.0274946
   1   2   7	0.0279387
   1   2   15	0.0275034
   1   3   0	0.0267867
   1   3   8	0.0282034
   1   3   1	0.0278125
   1   3   9	0.0277385
   1   3   2	0.027596
   1   3   10	0.0278056
   1   3   3	0.0272541
   1   3   11	0.0280598
   1   3   4	0.0267778
   1   3   12	0.0297849
   1   3   5	0.0259049
   1   3   13	0.0296606
   1   3   6	0.0260209
   1   3   14	0.0297555
   1   3   7	0.0262685
   1   3   15	0.0291817
   1   4   0	0.0259905
   1   4   8	0.0271995
   1   4   1	0.0256171
   1   4   9	0.0272434
   1   4   2	0.0261923
   1   4   10	0.026685
   1   4   3	0.026457
   1   4   11	0.0274386
   1   4   4	0.0283898
   1   4   12	0.0284721
   1   4   5	0.0276679
   1   4   13	0.0277079
   1   4   6	0.0272727
   1   4   14	0.0277756
   1   4   7	0.0278092
   1   4   15	0.0274977
   1   5   0	0.0278217
   1   5   8	0.0272617
   1   5   1	0.0279622
   1   5   9	0.0274273
   1   5   2	0.0277759
   1   5   10	0.0268935
   1   5   3	0.028241
   1   5   11	0.0269323
   1   5   4	0.027585
   1   5   12	0.027673
   1   5   5	0.0275074
   1   5   13	0.0277887
   1   5   6	0.0270236
   1   5   14	0.0279663
   1   5   7	0.0278942
   1   5   15	0.0279257
   1   6   0	0.0268342
   1   6   8	0.0285968
   1   6   1	0.0271447
   1   6   9	0.0282218
   1   6   2	0.0265789
   1   6   10	0.0284359
   1   6   3	0.0277314
   1   6   11	0.0287082
   1   6   4	0.0271182
   1   6   12	0.0267267
   1   6   5	0.0275233
   1   6   13	0.0273252
   1   6   6	0.0279282
   1   6   14	0.0276153
   1   6   7	0.0283853
   1   6   15	0.0275282
   1   7   0	0.0280796
   1   7   8	0.0273215
   1   7   1	0.0273857
   1   7   9	0.0278344
   1   7   2	0.027979
   1   7   10	0.0277362
   1   7   3	0.0272017
   1   7   11	0.0272436
   1   7   4	0.0270462
   1   7   12	0.0280619
   1   7   5	0.027211
   1   7   13	0.0273402
   1   7   6	0.026952
   1   7   14	0.0280554
   1   7   7	0.0266919
   1   7   15	0.0279004
   2   12   0	0.0266903
   2   12   8	0.0286097
   2   12   1	0.0260372
   2   12   9	0.0279351
   2   12   2	0.0265639
   2   12   10	0.0284321
   2   12   3	0.0271137
   2   12   11	0.0283926
   2   12   4	0.0275306
   2   12   12	0.0276213
   2   12   5	0.0272169
   2   12   13	0.0286372
   2   12   6	0.0272247
   2   12   14	0.0278373
   2   12   7	0.0265562
   2   12   15	0.0284127
   2   13   0	0.0271328
   2   13   8	0.0276974
   2   13   1	0.0273168
   2   13   9	0.0286194
   2   13   2	0.0273584
   2   13   10	0.02817
   2   13   3	0.0269959
   2   13   11	0.0274634
   2   13   4	0.0249711
   2   13   12	0.0272091
   2   13   5	0.0253107
   2   13   13	0.0276891
   2   13   6	0.0252513
   2   13   14	0.0277512
   2   13   7	0.0255425
   2   13   15	0.0279899
   2   14   0	0.0279547
   2   14   8	0.0266556
   2   14   1	0.0277227
   2   14   9	0.0267334
   2   14   2	0.0278449
   2   14   10	0.0268244
   2   14   3	0.0286288
   2   14   11	0.026588
   2   14   4	0.0270445
   2   14   12	0.0279404
   2   14   5	0.0267401
   2   14   13	0.0269303
   2   14   6	0.0272619
   2   14   14	0.0275215
   2   14   7	0.0276118
   2   14   15	0.0278025
   2   15   0	0.0279346
   2   15   8	0.0271712
   2   15   1	0.0280329
   2   15   9	0.0276466
   2   15   2	0.0280036
   2   15   10	0.0267085
   2   15   3	0.0279526
   2   15   11	0.0280692
   2   15   4	0.027962
   2   15   12	0.0282723
   2   15   5	0.0287174
   2   15   13	0.0285739
   2   15   6	0.0277784
   2   15   14	0.0281774
   2   15   7	0.0276249
   2   15   15	0.029928
   1   8   0	0.0276259
   1   8   8	0.0272
   1   8   1	0.0268244
   1   8   9	0.0275147
   1   8   2	0.0271715
   1   8   10	0.0276055
   1   8   3	0.0270769
   1   8   11	0.0276125
   1   8   4	0.0263403
   1   8   12	0.0273085
   1   8   5	0.0266824
   1   8   13	0.0282265
   1   8   6	0.0268594
   1   8   14	0.0269034
   1   8   7	0.0267867
   1   8   15	0.0277908
   1   9   0	0.0275458
   1   9   8	0.0293209
   1   9   1	0.027761
   1   9   9	0.0287042
   1   9   2	0.0274737
   1   9   10	0.0279903
   1   9   3	0.026192
   1   9   11	0.0291698
   1   9   4	0.0274017
   1   9   12	0.0285998
   1   9   5	0.0270719
   1   9   13	0.0290748
   1   9   6	0.0269123
   1   9   14	0.028138
   1   9   7	0.0275683
   1   9   15	0.0289794
   1   10   0	0.0276918
   1   10   8	0.026721
   1   10   1	0.0277309
   1   10   9	0.0276711
   1   10   2	0.0284534
   1   10   10	0.0273133
   1   10   3	0.0287186
   1   10   11	0.0260436
   1   10   4	0.0288767
   1   10   12	0.0292832
   1   10   5	0.0283302
   1   10   13	0.0301468
   1   10   6	0.0281391
   1   10   14	0.0284627
   1   10   7	0.0278798
   1   10   15	0.0294729
   1   11   0	0.028231
   1   11   8	0.0266582
   1   11   1	0.0285514
   1   11   9	0.0271614
   1   11   2	0.0282927
   1   11   10	0.026988
   1   11   3	0.0276271
   1   11   11	0.0272321
   1   11   4	0.0270907
   1   11   12	0.0273869
   1   11   5	0.028014
   1   11   13	0.0277339
   1   11   6	0.0274623
   1   11   14	0.0279441
   1   11   7	0.0277546
   1   11   15	0.0273872
   1   12   0	0.0285904
   1   12   8	0.0279193
   1   12   1	0.0282396
   1   12   9	0.0290015
   1   12   2	0.0284757
   1   12   10	0.0279963
   1   12   3	0.0288733
   1   12   11	0.0286944
   1   12   4	0.0282367
   1   12   12	0.0284605
   1   12   5	0.0280057
   1   12   13	0.0277328
   1   12   6	0.0281495
   1   12   14	0.0275045
   1   12   7	0.0279717
   1   12   15	0.0282351
   1   13   0	0.0261869
   1   13   8	0.0281856
   1   13   1	0.0266726
   1   13   9	0.0273766
   1   13   2	0.0260479
   1   13   10	0.0268102
   1   13   3	0.0270217
   1   13   11	0.0274069
   1   13   4	0.0272612
   1   13   12	0.0281223
   1   13   5	0.0274434
   1   13   13	0.0280893
   1   13   6	0.0281149
   1   13   14	0.0285987
   1   13   7	0.0281552
   1   13   15	0.0282335
   1   14   0	0.0270244
   1   14   8	0.0298977
   1   14   1	0.0274863
   1   14   9	0.0283653
   1   14   2	0.0270637
   1   14   10	0.0285523
   1   14   3	0.0268362
   1   14   11	0.028997
   1   14   4	0.0277403
   1   14   12	0.0269615
   1   14   5	0.0267756
   1   14   13	0.0266254
   1   14   6	0.0272371
   1   14   14	0.0268953
   1   14   7	0.0274564
   1   14   15	0.0271864
   1   15   0	0.0265611
   1   15   8	0.0290647
   1   15   1	0.0269739
   1   15   9	0.0286987
   1   15   2	0.0270659
   1   15   10	0.0274552
   1   15   3	0.0274436
   1   15   11	0.0277847
   1   15   4	0.028233
   1   15   12	0.0272657
   1   15   5	0.0279355
   1   15   13	0.0270236
   1   15   6	0.0274785
   1   15   14	0.027569
   1   15   7	0.0273816
   1   15   15	0.0269015
   7   0   0	0.0272958
   7   0   8	0.0279971
   7   0   1	0.0273041
   7   0   9	0.0274538
   7   0   2	0.0273836
   7   0   10	0.0271823
   7   0   3	0.0275991
   7   0   11	0.0276785
   7   0   4	0.028977
   7   0   12	0.026396
   7   0   5	0.0283911
   7   0   13	0.0267821
   7   0   6	0.028858
   7   0   14	0.026117
   7   0   7	0.0285159
   7   0   15	0.0266787
   7   1   0	0.0279546
   7   1   8	0.028107
   7   1   1	0.027316
   7   1   9	0.0288422
   7   1   2	0.0272384
   7   1   10	0.0298405
   7   1   3	0.0275348
   7   1   11	0.0287879
   7   1   4	0.0276932
   7   1   12	0.0283629
   7   1   5	0.0281232
   7   1   13	0.0281727
   7   1   6	0.0279214
   7   1   14	0.0278691
   7   1   7	0.0277539
   7   1   15	0.0283005
   7   2   0	0.0275234
   7   2   8	0.0266424
   7   2   1	0.0275723
   7   2   9	0.0281359
   7   2   2	0.027276
   7   2   10	0.0271572
   7   2   3	0.0276321
   7   2   11	0.026587
   7   2   4	0.0281993
   7   2   12	0.0276332
   7   2   5	0.0275449
   7   2   13	0.0278244
   7   2   6	0.0287952
   7   2   14	0.028076
   7   2   7	0.0276575
   7   2   15	0.0279915
   7   3   0	0.0277761
   7   3   8	0.0275198
   7   3   1	0.0268932
   7   3   9	0.0271238
   7   3   2	0.027544
   7   3   10	0.0268861
   7   3   3	0.0274022
   7   3   11	0.0271424
   7   3   4	0.0279716
   7   3   12	0.0273851
   7   3   5	0.0274358
   7   3   13	0.027517
   7   3   6	0.0277955
   7   3   14	0.0276611
   7   3   7	0.0282159
   7   3   15	0.0277769
   7   4   0	0.0286504
   7   4   8	0.0271962
   7   4   1	0.027733
   7   4   9	0.0272145
   7   4   2	0.027895
   7   4   10	0.026139
   7   4   3	0.0270432
   7   4   11	0.0261678
   7   4   4	0.0280769
   7   4   12	0.0270765
   7   4   5	0.0270538
   7   4   13	0.0274424
   7   4   6	0.0274283
   7   4   14	0.027337
   7   4   7	0.0274865
   7   4   15	0.0272865
   7   5   0	0.0284722
   7   5   8	0.0273036
   7   5   1	0.0282594
   7   5   9	0.0270596
   7   5   2	0.0278032
   7   5   10	0.027274
   7   5   3	0.0279766
   7   5   11	0.0275177
   7   5   4	0.0288163
   7   5   12	0.0273287
   7   5   5	0.0279901
   7   5   13	0.0272153
   7   5   6	0.0284417
   7   5   14	0.0268789
   7   5   7	0.0282026
   7   5   15	0.0277879
   7   6   0	0.0271202
   7   6   8	0.0293411
   7   6   1	0.0273517
   7   6   9	0.0283946
   7   6   2	0.0277148
   7   6   10	0.0278763
   7   6   3	0.0272844
   7   6   11	0.0285198
   7   6   4	0.0281395
   7   6   12	0.0308171
   7   6   5	0.0277986
   7   6   13	0.0281761
   7   6   6	0.0274843
   7   6   14	0.0272587
   7   6   7	0.0272139
   7   6   15	0.0279794
   7   7   0	0.0286046
   7   7   8	0.0282655
   7   7   1	0.0281134
   7   7   9	0.027705
   7   7   2	0.0283936
   7   7   10	0.0274522
   7   7   3	0.028197
   7   7   11	0.0277572
   7   7   4	0.0285934
   7   7   12	0.0266744
   7   7   5	0.0280085
   7   7   13	0.0264907
   7   7   6	0.0275139
   7   7   14	0.027161
   7   7   7	0.02783
   7   7   15	0.0268566
   7   8   0	0.0276595
   7   8   8	0.0283888
   7   8   1	0.0280198
   7   8   9	0.027817
   7   8   2	0.0281617
   7   8   10	0.0296832
   7   8   3	0.0286742
   7   8   11	0.0286004
   7   8   4	0.0278927
   7   8   12	0.0267845
   7   8   5	0.0276205
   7   8   13	0.0262175
   7   8   6	0.0275815
   7   8   14	0.0260668
   7   8   7	0.0272281
   7   8   15	0.0264661
   7   9   0	0.0254911
   7   9   8	0.0287052
   7   9   1	0.0270282
   7   9   9	0.0280418
   7   9   2	0.0265908
   7   9   10	0.0281339
   7   9   3	0.0266818
   7   9   11	0.0279077
   7   9   4	0.0268855
   7   9   12	0.0284852
   7   9   5	0.0272574
   7   9   13	0.0275409
   7   9   6	0.0271132
   7   9   14	0.0279202
   7   9   7	0.0269853
   7   9   15	0.0263379
   7   10   0	0.0281045
   7   10   8	0.027315
   7   10   1	0.0280821
   7   10   9	0.027565
   7   10   2	0.028359
   7   10   10	0.0272321
   7   10   3	0.0280797
   7   10   11	0.0275765
   7   10   4	0.0272723
   7   10   12	0.0276307
   7   10   5	0.0277053
   7   10   13	0.0272559
   7   10   6	0.0273513
   7   10   14	0.0277036
   7   10   7	0.0270253
   7   10   15	0.0272724
   7   11   0	0.0265498
   7   11   8	0.0283473
   7   11   1	0.0267967
   7   11   9	0.0282763
   7   11   2	0.0267882
   7   11   10	0.0275193
   7   11   3	0.0267685
   7   11   11	0.0277472
   7   11   4	0.0284995
   7   11   12	0.0276546
   7   11   5	0.0285015
   7   11   13	0.0276943
   7   11   6	0.0287517
   7   11   14	0.0272671
   7   11   7	0.0289286
   7   11   15	0.0279205
   3   0   0	0.026194
   3   0   8	0.0293481
   3   0   1	0.0272196
   3   0   9	0.0287672
   3   0   2	0.0268589
   3   0   10	0.0293201
   3   0   3	0.0268766
   3   0   11	0.0287348
   3   0   4	0.0265289
   3   0   12	0.0280128
   3   0   5	0.0271678
   3   0   13	0.0279221
   3   0   6	0.0262098
   3   0   14	0.027614
   3   0   7	0.0262903
   3   0   15	0.0287474
   3   1   0	0.0268593
   3   1   8	0.0282037
   3   1   1	0.0269969
   3   1   9	0.0276118
   3   1   2	0.0275535
   3   1   10	0.0285898
   3   1   3	0.0276232
   3   1   11	0.0275986
   3   1   4	0.0276284
   3   1   12	0.0287503
   3   1   5	0.0281027
   3   1   13	0.0271942
   3   1   6	0.0275335
   3   1   14	0.0279748
   3   1   7	0.0272232
   3   1   15	0.0283094
   3   2   0	0.0279027
   3   2   8	0.0279736
   3   2   1	0.0270942
   3   2   9	0.0273705
   3   2   2	0.0265805
   3   2   10	0.0261448
   3   2   3	0.0268009
   3   2   11	0.0268037
   3   2   4	0.0280105
   3   2   12	0.028073
   3   2   5	0.0269827
   3   2   13	0.0278245
   3   2   6	0.0273853
   3   2   14	0.0281553
   3   2   7	0.0278105
   3   2   15	0.028189
   3   3   0	0.0278648
   3   3   8	0.0282167
   3   3   1	0.0272389
   3   3   9	0.0286596
   3   3   2	0.0276671
   3   3   10	0.027966
   3   3   3	0.028768
   3   3   11	0.0272181
   3   3   4	0.0290409
   3   3   12	0.0277684
   3   3   5	0.028167
   3   3   13	0.0276907
   3   3   6	0.0279534
   3   3   14	0.0277266
   3   3   7	0.0287222
   3   3   15	0.027306
   3   4   0	0.0271131
   3   4   8	0.0289494
   3   4   1	0.0274614
   3   4   9	0.0285294
   3   4   2	0.0277926
   3   4   10	0.0278431
   3   4   3	0.0270063
   3   4   11	0.0284669
   3   4   4	0.0275891
   3   4   12	0.0273401
   3   4   5	0.0270442
   3   4   13	0.0267639
   3   4   6	0.0265728
   3   4   14	0.0270413
   3   4   7	0.0276339
   3   4   15	0.027613
   3   5   0	0.0273991
   3   5   8	0.0287207
   3   5   1	0.0276376
   3   5   9	0.0292758
   3   5   2	0.0270211
   3   5   10	0.0288714
   3   5   3	0.0268456
   3   5   11	0.028753
   3   5   4	0.0282009
   3   5   12	0.0274723
   3   5   5	0.0279255
   3   5   13	0.0278867
   3   5   6	0.0274386
   3   5   14	0.027234
   3   5   7	0.0278403
   3   5   15	0.0280306
   3   6   0	0.0291219
   3   6   8	0.0272065
   3   6   1	0.0287193
   3   6   9	0.027485
   3   6   2	0.0282264
   3   6   10	0.0281666
   3   6   3	0.0287118
   3   6   11	0.0270933
   3   6   4	0.0270948
   3   6   12	0.0282973
   3   6   5	0.0264951
   3   6   13	0.0276824
   3   6   6	0.0269472
   3   6   14	0.027235
   3   6   7	0.0262471
   3   6   15	0.0279331
   3   7   0	0.0282421
   3   7   8	0.0268667
   3   7   1	0.0283383
   3   7   9	0.0272327
   3   7   2	0.0275518
   3   7   10	0.0270813
   3   7   3	0.0280829
   3   7   11	0.02696
   3   7   4	0.0280566
   3   7   12	0.0286691
   3   7   5	0.0286088
   3   7   13	0.0284188
   3   7   6	0.0277096
   3   7   14	0.0288858
   3   7   7	0.0279112
   3   7   15	0.0280855
   3   8   0	0.0266742
   3   8   8	0.0260344
   3   8   1	0.0280377
   3   8   9	0.0265169
   3   8   2	0.0276917
   3   8   10	0.0262609
   3   8   3	0.0268531
   3   8   11	0.0261926
   3   8   4	0.0281478
   3   8   12	0.0274904
   3   8   5	0.0282805
   3   8   13	0.0275594
   3   8   6	0.0282258
   3   8   14	0.0273355
   3   8   7	0.0275218
   3   8   15	0.0278638
   3   9   0	0.0280336
   3   9   8	0.0284691
   3   9   1	0.0277158
   3   9   9	0.0280545
   3   9   2	0.0278372
   3   9   10	0.0285279
   3   9   3	0.0285103
   3   9   11	0.027716
   3   9   4	0.0284497
   3   9   12	0.0273073
   3   9   5	0.027625
   3   9   13	0.02719
   3   9   6	0.0276702
   3   9   14	0.0263799
   3   9   7	0.0283784
   3   9   15	0.026987
   3   10   0	0.0270164
   3   10   8	0.0270058
   3   10   1	0.0263373
   3   10   9	0.0272328
   3   10   2	0.0267149
   3   10   10	0.0269062
   3   10   3	0.0277226
   3   10   11	0.027758
   3   10   4	0.0270548
   3   10   12	0.0284906
   3   10   5	0.0271387
   3   10   13	0.0290234
   3   10   6	0.0272335
   3   10   14	0.0283095
   3   10   7	0.0262998
   3   10   15	0.028007
   3   11   0	0.0271108
   3   11   8	0.027329
   3   11   1	0.0278918
   3   11   9	0.0273892
   3   11   2	0.0274211
   3   11   10	0.0287907
   3   11   3	0.0277458
   3   11   11	0.0271601
   3   11   4	0.0282332
   3   11   12	0.0281675
   3   11   5	0.0298633
   3   11   13	0.0284171
   3   11   6	0.0284982
   3   11   14	0.0287946
   3   11   7	0.0288881
   3   11   15	0.0283906
